periodo,tipoEntidad,entidad,clasificacionRiesgo,tipoCartera,cantidadPlastico,cantidadCredito,deuda,tasaPorDeuda,tasaPromedioPonderado,deudaCapital,deudaVencida,deudaVencidaDe31A90Dias,valorDesembolso,valorGarantia,valorProvisionCapitalYRendimiento
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,A,Créditos Hipotecarios,0,1203,3225415058.090002,34852887879.75449,10.80570632059781,3210054843.6,0.0,0.0,130469776.8,2818945048.31,31107577.09
2020-07,BANCOS MÚLTIPLES,BLH,D1,Créditos comerciales,16,15,357352178.03,3444946820.5225,9.640200990277144,349999274.39,17933405.43,31088.08,434532.8,345629538.21,9037407.11
2020-07,BANCOS MÚLTIPLES,POPULAR,D2,Créditos comerciales,125,508,14790739576.83999,110893689227.0837,7.497508062458627,14725495594.84,102498094.14,2896188.99,237262122.36,14370240640.75999,594785547.8499999
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,B,Créditos de consumo,0,1683,296216420.8500001,4926571895.389697,16.63166370470881,288726695.14,7685405.7,7685405.7,2935358.71,35246818.34999999,8226676.920000001
2020-07,BANCOS MÚLTIPLES,CITIBANK,D2,Créditos comerciales,16,27,534177865.8099999,5161967775.56,9.663387620399915,532208256.8099999,0.0,0.0,129399208.0,0.0,320506718.92
2020-07,BANCOS MÚLTIPLES,CARIBE,A,Créditos comerciales,0,948,2503820626.57,26891336036.28098,10.74012081812729,2472328167.459999,67368705.21999998,3827396.86,239107907.01,1015351920.7,22791119.56000001
2020-07,BANCOS MÚLTIPLES,POPULAR,E,Créditos de consumo,0,1989,340515469.6200001,6434824210.615599,18.89730360208472,320486930.97,316992969.4799998,95574.3,6252279.9,63714006.04,270976623.0100001
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,C,Créditos comerciales,6,74,1531639522.07,11568027125.8055,7.552708688380799,1526079849.29,33869712.36000001,1493917.11,354177534.27,1466846045.75,25352891.56000001
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,B,Tarjetas de créditos,1902,2116,82267399.79999998,4613331083.313601,56.07726869366304,68095940.22,0.0,0.0,67578209.11999997,211878.71,2463784.3
2020-07,BANCOS MÚLTIPLES,BLH,D1,Créditos Hipotecarios,0,16,113964655.19,1122607171.761,9.850485397331372,111422005.69,64486217.04,0.0,0.0,102078809.3,9956776.5
2020-07,BANCOS MÚLTIPLES,PROMERICA,A,Créditos comerciales,404,866,6017313790.819999,60279739633.23227,10.01771583280149,5982027558.920003,10040198.74,1075235.22,1165244404.23,3175238128.710001,48026831.0
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,D1,Créditos Hipotecarios,0,11,31308010.73,434966476.4935001,13.89313681551495,30245245.97,31308010.73,0.0,0.0,17635277.15,5433454.500000001
2020-07,BANCOS MÚLTIPLES,LAFISE,A,Créditos Hipotecarios,0,25,155002054.83,1573337047.0585,10.1504270300421,153490442.48,0.0,0.0,6500000.0,0.0,1551869.68
2020-07,BANCOS MÚLTIPLES,CARIBE,B,Créditos de consumo,0,4077,791752033.9899994,14860500722.2698,18.76913488605892,742283026.6399993,18268111.15,18268111.15,5717413.55,85175390.36999999,22352830.98999998
2020-07,BANCOS MÚLTIPLES,PROMERICA,A,Créditos Hipotecarios,0,56,219222091.43,2253008327.25,10.27728689455282,214837543.76,0.0,0.0,3232000.0,171528347.91,2073461.0
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,D2,Créditos de consumo,0,1182,120245573.18,2324867342.580999,19.33432791825791,116102028.9,82279134.64,9932.44,1043986.6,1027173.14,68663524.74999997
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,D2,Tarjetas de créditos,1444,1565,65409639.93000002,3380436626.481601,51.68101567443684,58253491.34000003,64789173.29000001,0.0,58253491.34000003,0.0,34953128.82
2020-07,BANCOS MÚLTIPLES,BLH,E,Créditos comerciales,0,10,147586512.91,1811898235.46,12.27685511185508,143546920.03,95390446.67,89066.48,0.0,143001309.62,30194670.72
2020-07,BANCOS MÚLTIPLES,PROMERICA,B,Tarjetas de créditos,11,11,248359.88,14901592.8,59.99999999999999,226590.89,0.0,0.0,0.0,0.0,7450.0
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,E,Créditos Hipotecarios,0,3,5122895.189999999,63131224.06,12.32334875467167,5003856.77,2956211.3,0.0,0.0,1532960.0,3796814.99
2020-07,BANCOS MÚLTIPLES,LAFISE,B,Tarjetas de créditos,2,4,128437.95,6844568.46,53.29085725831034,120331.56,0.0,0.0,0.0,0.0,3853.13
2020-07,BANCOS MÚLTIPLES,CARIBE,C,Tarjetas de créditos,698,785,45742476.86000004,2744548611.599999,59.99999999999994,35738014.53000001,39957539.84000003,0.0,109452.2,0.0,7372389.650000006
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,B,Créditos comerciales,128,430,4842784684.509998,45785905508.26031,9.45445822828132,4817161310.800001,41665385.05999999,7507106.9,903711297.6999999,3364256557.17,54889374.93000002
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,B,Créditos de consumo,0,4421,855860176.9699996,14493493543.4177,16.9344174824549,813794897.8599999,28309270.84999999,28309270.84999999,1734131.36,112024371.63,31221935.46000003
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,B,Créditos Hipotecarios,0,157,456169439.59,5044900691.2965,11.0592693272719,438061983.08,6349486.550000001,6349486.550000001,0.0,278990405.05,7267870.260000001
2020-07,BANCOS MÚLTIPLES,BLH,E,Créditos Hipotecarios,0,3,16961117.19,169380881.1515,9.986422430437791,16589112.3,16961117.19,0.0,0.0,15989575.77,6995366.84
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,B,Créditos Hipotecarios,0,27,75226131.21,936258625.633,12.44592285384658,73746688.5,685206.72,685206.72,0.0,55557965.52,1145624.63
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,C,Créditos comerciales,68,1312,2960366132.32,26136504845.1384,8.82880822064248,2933461188.58,220883276.17,105377493.75,132168253.29,2596787646.01,64575971.59999997
2020-07,BANCOS MÚLTIPLES,LAFISE,E,Créditos de consumo,0,6,2674900.25,50082172.1,18.72300550272856,2576649.2,1082309.73,0.0,0.0,953770.52,2590023.3
2020-07,BANCOS MÚLTIPLES,CARIBE,D2,Créditos de consumo,0,837,161759423.7499999,3017764011.9559,18.65587761130919,155110883.12,102102751.2899999,550710.18,0.0,2260135.0,77776947.44000004
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,D1,Créditos de consumo,0,1636,115387191.8900001,2115155814.2262,18.33094106530127,112084573.68,85485740.10000001,165104.95,2577417.65,6318332.569999999,40674243.37000001
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,D1,Créditos comerciales,41,1943,1303598142.18,15843390099.40359,12.15358444198822,1284160235.34,375977534.0699999,32572364.06000001,9451449.839999998,937812021.36,72158851.87999998
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,D2,Créditos de consumo,0,245,50568642.36999997,925165351.9803997,18.29523808867879,49947946.61999999,39136513.07999998,164263.9,658613.77,8425333.870000001,25117080.93
2020-07,BANCOS MÚLTIPLES,CARIBE,B,Créditos Hipotecarios,0,9,80913918.00000001,669471336.2425,8.273871205229486,78453260.72999999,742640.49,742640.49,0.0,80310412.42000003,825641.3699999999
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,D2,Créditos comerciales,8,28,181226809.5700001,2098777060.679,11.58094139415026,179607763.2,17174696.36,37333.33,155495878.4,154773432.82,11866198.47
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,D1,Tarjetas de créditos,871,887,46084807.20000003,2636169262.126002,57.20256679572267,39727058.79,30220698.86999998,0.0,288438.35,0.0,17627689.66
2020-07,BANCOS MÚLTIPLES,POPULAR,A,Créditos de consumo,0,385454,50502995436.75996,840461810988.6049,16.64182101913211,49320208332.30012,780256.3099999999,413527.16,1531138765.85,7744941897.809997,504992068.6299996
2020-07,BANCOS MÚLTIPLES,LAFISE,B,Créditos comerciales,0,45,327254658.03,3044368286.0635,9.302750049120514,323742002.5000001,85000.0,85000.0,0.0,208945021.99,5945944.76
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,D2,Créditos Hipotecarios,0,1,6564312.5,86320709.375,13.15,6355783.0,6564312.5,0.0,0.0,6564312.5,1271156.6
2020-07,BANCOS MÚLTIPLES,VIMENCA,B,Créditos Hipotecarios,0,17,75516970.17999999,802060678.992,10.62093297811382,73250962.13,563854.57,563854.57,0.0,64993131.89999999,966778.21
2020-07,BANCOS MÚLTIPLES,VIMENCA,A,Créditos de consumo,0,6061,1170986869.06,17163796716.6665,14.65754840653729,1131000478.84,34142.03,0.0,30893045.09,209965113.72,11073223.19
2020-07,BANCOS MÚLTIPLES,LAFISE,C,Créditos de consumo,0,1,1988.55,39771.0,20.0,12.62,1988.55,1988.55,0.0,0.0,397.71
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,E,Créditos de consumo,0,342,82047485.73999996,1439353195.681901,17.54292874059618,78971466.58000001,69910946.81,0.0,480000.0,16186088.34,66902042.24999999
2020-07,BANCOS MÚLTIPLES,VIMENCA,C,Créditos de consumo,0,31,20933209.8,285933697.8055,13.65933368734975,19901736.07,674443.25,674443.25,0.0,11098638.19,2077900.64
2020-07,BANCOS MÚLTIPLES,POPULAR,B,Créditos Hipotecarios,0,332,784104756.84,9204859959.3095,11.73932421530736,759707246.8499998,23141587.49000001,23141587.49000001,3045812.78,736078736.5099999,12120715.54
2020-07,BANCOS MÚLTIPLES,POPULAR,C,Créditos de consumo,0,2124,309969991.6999997,5984455466.322402,19.30656394672674,294531846.6800001,23207082.85,19910023.54999999,7353325.87,51178447.8,53015902.14999997
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,C,Créditos de consumo,0,2293,553828657.3199999,8160323624.916496,14.73438312925995,533090045.71,24732747.73000001,24732747.73000001,1328068.59,91540090.72000004,88723306.48
2020-07,BANCOS MÚLTIPLES,VIMENCA,D1,Créditos comerciales,2,23,313361330.91,3244372863.1055,10.35345635558751,307858801.05,14369404.01,0.0,2792012.45,277352555.83,6594059.07
2020-07,BANCOS MÚLTIPLES,VIMENCA,A,Tarjetas de créditos,10792,12150,249193975.3800001,14485124086.64,58.12790644136314,232302425.9600001,0.0,0.0,17002028.17,0.0,2491940.749999999
2020-07,BANCOS MÚLTIPLES,POPULAR,C,Créditos comerciales,600,2743,12158386824.36002,89514924158.88664,7.362401398476517,12089125531.24001,144859428.4099999,2413800.31,553572330.8000004,10894248106.43999,189813833.68
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,D1,Créditos de consumo,0,4569,735135449.7400004,13064806693.63861,17.77197208794558,723620776.9200004,639584156.2600002,1571492.260000001,1450728.03,102366761.35,210543619.4899999
2020-07,BANCOS MÚLTIPLES,VIMENCA,D2,Créditos Hipotecarios,0,1,2235266.1,26823193.2,12.0,2149623.06,2235266.1,0.0,0.0,2235266.1,429924.61
2020-07,BANCOS MÚLTIPLES,POPULAR,D1,Créditos comerciales,243,2054,14781948521.87999,83248601318.81244,5.631774538761873,14709766234.58999,324604005.7699997,4574199.120000001,178319557.0200001,14353223795.86999,238153634.9499999
2020-07,BANCOS MÚLTIPLES,POPULAR,D2,Tarjetas de créditos,9779,9643,397133541.2799996,22023694628.09998,55.45664704400311,345852235.4300001,378052919.1899996,0.0,3179.95,0.0,208707515.0800004
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,D2,Créditos comerciales,5,357,1157156448.85,11783526175.8524,10.18317461529342,1148459572.61,279702381.8599999,3078609.29,5045426.48,1055168952.0,62093890.20000002
2020-07,BANCOS MÚLTIPLES,POPULAR,C,Créditos Hipotecarios,0,113,261784956.87,3226621825.0068,12.32546691599667,253583328.67,10576050.24,8674578.090000002,0.0,248866341.55,6321299.38
2020-07,BANCOS MÚLTIPLES,VIMENCA,D1,Créditos Hipotecarios,0,3,5206246.83,65052597.745,12.49510441382588,4999031.26,5206246.83,0.0,0.0,5159765.96,49990.31
2020-07,BANCOS MÚLTIPLES,POPULAR,E,Tarjetas de créditos,4464,4443,187851475.0599997,10396147178.43,55.34237713656211,163352840.7900001,184245327.7199997,0.0,6009.81,0.0,163666823.08
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,D2,Créditos Hipotecarios,0,22,71422550.32000001,871749270.4890001,12.20551865738809,71422550.32000001,71422550.32000001,0.0,0.0,54195630.13,21175278.03
2020-07,BANCOS MÚLTIPLES,PROMERICA,C,Tarjetas de créditos,241,216,4494170.829999999,201964193.02,44.93914465196242,4291489.489999999,3662027.629999999,0.0,0.0,0.0,875609.0
2020-07,BANCOS MÚLTIPLES,POPULAR,D2,Créditos Hipotecarios,0,56,167760889.87,2020693295.5406,12.04507973882626,162145323.19,144822573.58,211121.55,3308664.13,160395177.12,27825112.11
2020-07,BANCOS MÚLTIPLES,PROMERICA,A,Créditos de consumo,0,18573,1803845500.38,32715255779.49769,18.13639570163069,1755382017.12,0.0,0.0,37310763.52,220566315.77,18168570.0
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,E,Créditos comerciales,0,508,483516344.0399998,5739938930.708906,11.87124075837664,480870456.3299999,113678603.5700001,55122.54,2228467.4,410440561.33,93429990.40000004
2020-07,BANCOS MÚLTIPLES,PROMERICA,D1,Créditos de consumo,0,995,79388871.75999998,1489676307.2035,18.76429623168007,77676145.22999999,34703424.89,4773023.69,958500.0,3695600.98,25102247.0
2020-07,BANCOS MÚLTIPLES,VIMENCA,E,Créditos Hipotecarios,0,1,3515914.02,41136194.034,11.7,3383964.29,3515914.02,0.0,0.0,2889600.0,1650204.29
2020-07,BANCOS MÚLTIPLES,PROMERICA,B,Créditos Hipotecarios,0,3,4003559.28,56677818.09,14.15685746758819,3928119.61,104199.42,104199.42,0.0,1287811.68,94351.0
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,E,Créditos Hipotecarios,0,30,109109673.37,1366818133.6725,12.52701150554732,109109673.37,109109673.37,0.0,0.0,76536501.26,55210603.04000001
2020-07,BANCOS MÚLTIPLES,PROMERICA,D1,Tarjetas de créditos,399,399,12297650.76,737302705.8800001,59.95476048792918,11062170.68,11760941.15,0.0,0.0,0.0,4443304.0
2020-07,BANCOS MÚLTIPLES,POPULAR,E,Créditos comerciales,45,292,1333380455.66,14317525542.1255,10.73776466525345,1301779751.750001,266255884.99,736750.4900000001,13000759.53,1123353330.8,447443585.0399999
2020-07,BANCOS MÚLTIPLES,PROMERICA,D1,Créditos comerciales,10,18,178484131.75,1658999014.5649,9.294938425611049,176600357.83,18500630.24,0.0,1676466.06,163294237.6,7287908.0
2020-07,BANCOS MÚLTIPLES,VIMENCA,B,Créditos de consumo,0,949,136217354.21,2088492984.5036,15.33206247189229,129362193.24,2061509.93,2061509.93,106900.0,24062062.78,3632285.07
2020-07,BANCOS MÚLTIPLES,PROMERICA,E,Créditos de consumo,0,1101,84522372.78999999,1262153903.79,14.93277888596294,82654515.89999999,58718545.85,3486.63,1729500.0,0.0,81895669.0
2020-07,BANCOS MÚLTIPLES,PROMERICA,C,Créditos de consumo,0,242,22075343.49,421519819.757,19.09459845768406,21415660.62,4479814.24,4479814.24,399000.0,2574592.17,3179520.0
2020-07,BANCOS MÚLTIPLES,PROMERICA,E,Créditos comerciales,1,17,21628568.41,346536715.645,16.0221753504859,21416627.46,5088156.78,0.0,0.0,0.0,9076910.08
2020-07,BANCOS MÚLTIPLES,VIMENCA,C,Créditos comerciales,2,22,230754183.48,2814061702.3495,12.19506255492612,224781636.56,3258608.04,386051.19,0.0,211783094.53,3707528.75
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,B,Tarjetas de créditos,2592,2866,202361293.4400001,11346917117.08051,56.07256666623773,166408182.33,0.0,0.0,797778.8500000002,0.0,6070812.51
2020-07,BANCOS MÚLTIPLES,PROMERICA,D2,Tarjetas de créditos,865,865,43628978.12999999,2489762175.07,57.06670845352665,39412845.43999999,43346453.08999999,0.0,0.0,0.0,23654796.0
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,C,Créditos de consumo,0,175,33621296.2,531844356.9151001,15.81867497765003,32693177.63,1441251.22,1441251.22,2780930.17,2203397.45,5477651.390000002
2020-07,BANCOS MÚLTIPLES,VIMENCA,C,Créditos Hipotecarios,0,2,2744114.3,28315202.493,10.31852153279475,2673609.28,55123.53,55123.53,0.0,2408640.56,91181.16
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,D2,Tarjetas de créditos,470,758,60169533.97000001,3532108973.370002,58.70261476731862,51658343.09000001,47187485.34,0.0,115473.59,0.0,32583931.94000001
2020-07,BANCOS MÚLTIPLES,PROMERICA,E,Tarjetas de créditos,1917,1917,103517636.66,5926238663.209999,57.24858926865301,92949720.55,103212799.16,0.0,115441.85,62543.22,92956363.0
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,C,Créditos Hipotecarios,0,11,40389547.27,470888479.832,11.65867190053304,39496933.02,644059.98,644059.98,2084000.0,26066336.54,3001389.11
2020-07,BANCOS MÚLTIPLES,VIMENCA,D2,Créditos de consumo,0,133,17961240.12,301221321.6145,16.77063051337349,17064590.56,17961179.91,0.0,0.0,789189.28,9923114.74
2020-07,BANCOS MÚLTIPLES,VIMENCA,C,Tarjetas de créditos,137,152,1691472.25,101480067.0,59.99511195055076,1670758.74,1691472.25,0.0,0.0,0.0,334151.73
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,A,Créditos de consumo,0,72103,7190495284.869998,116300482834.5809,16.17419638384251,7149157197.269996,0.0,0.0,325503103.3000001,881192589.7000002,71708440.11999997
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,D1,Tarjetas de créditos,1828,2005,81689047.31,4389131634.854398,53.72974443193317,71427283.95999996,78631229.24000004,0.0,71424845.27999997,449950.46,28511367.38000001
2020-07,BANCOS MÚLTIPLES,VIMENCA,E,Tarjetas de créditos,1026,1164,27684601.71000001,1654185933.46,59.75111908012346,23738139.91,27669231.14000001,0.0,0.0,0.0,23741601.22
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,E,Tarjetas de créditos,461,508,21202593.9,1113903550.2492,52.53619229339672,18802857.97,21086975.49,0.0,18778703.14,32548.16,18787214.23
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,D1,Créditos comerciales,15,79,376975832.3799999,3983246728.886899,10.56631854551275,371681858.6799998,34027128.06,352167.81,43342710.83000001,333207792.79,15210107.71
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,B,Créditos comerciales,175,2185,10126597010.27,88446571872.66708,8.73408626639018,10073575160.5,349569714.6800002,186283527.06,2242099311.690001,4309746708.89,133215855.0399999
2020-07,BANCOS MÚLTIPLES,SANTA CRUZ,E,Créditos comerciales,5,32,76161805.94,821968175.4311,10.79239344821529,74377361.47,27459462.23,0.0,532835.5,36010304.38,48965963.0
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,C,Créditos Hipotecarios,0,68,229734036.33,2587759415.153,11.26415335094635,221436057.1299999,4747222.37,4747222.37,0.0,143992702.71,15269284.26
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,A,Créditos Hipotecarios,0,6153,15940131647.18,167708819690.0942,10.52116904691712,15592190760.41001,7553687.86,209416.91,74937884.39,9926070504.630001,151279189.12
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,D1,Créditos Hipotecarios,0,57,170405325.97,1891669293.253,11.10099864828186,170017834.45,161485174.82,161767.85,0.0,103530084.52,18128655.33
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,C,Tarjetas de créditos,1714,1777,101047405.4300001,5402923819.626005,53.46919890356656,89143593.32000004,68109504.92999998,0.0,245994.5,0.0,27300631.22999999
2020-07,BANCOS MÚLTIPLES,VIMENCA,B,Créditos comerciales,2,69,979973618.1600001,9282963225.314001,9.472666460903005,972907579.6200001,7616995.4,691986.35,132539567.8,787778273.49,12580312.11
2020-07,BANCOS MÚLTIPLES,SCOTIABANK,E,Créditos de consumo,0,80,36124146.12,540637733.0205,14.96610414609019,35882442.45999999,34679759.62,39052.07999999999,290006.59,15844190.04,23814345.6
2020-07,BANCOS MÚLTIPLES,VIMENCA,D2,Créditos comerciales,0,16,227399178.56,2285033970.78,10.04855859748449,222732800.22,635534.63,0.0,0.0,260025929.16,8219456.73
2020-07,BANCOS MÚLTIPLES,VIMENCA,A,Créditos Hipotecarios,0,316,929567642.9100001,9322435974.034498,10.02878708735034,909283066.0899999,0.0,0.0,11095000.0,754108299.4699998,9060158.060000002
2020-07,BANCOS MÚLTIPLES,VIMENCA,B,Tarjetas de créditos,626,736,20714734.40999999,1234578383.099999,59.59904475067803,17406553.55,0.0,0.0,46360.71000000001,0.0,621442.0499999998
2020-07,BANCOS MÚLTIPLES,VIMENCA,D1,Créditos de consumo,0,200,20785049.62,364043629.9574999,17.51468659508064,19769246.40999999,19127886.05,19253.04,0.0,2871928.34,6871587.070000001
2020-07,BANCOS MÚLTIPLES,VIMENCA,D2,Tarjetas de créditos,478,545,13779041.46,819815810.5799998,59.49730341982725,11808915.62,13779041.46,0.0,1387.92,0.0,7085349.399999999
2020-07,BANCOS MÚLTIPLES,VIMENCA,E,Créditos de consumo,0,346,50526412.87000003,897716540.5219998,17.7672723933865,47955511.31000001,50250241.77000002,5861.87,0.0,565917.81,47520837.97000001
2020-08,BANCOS MÚLTIPLES,ACTIVO,B,Créditos comerciales,6,48,35425504.43,636915753.0095003,17.9790171871238,34421937.3,10118342.92,1280244.18,0.0,1002451.53,769207.2
2020-08,BANCOS MÚLTIPLES,ACTIVO,B,Créditos de consumo,0,246,44117900.71000001,885420903.0659999,20.06942508180824,42505062.30999999,1587074.37,1587074.37,348000.0,7154482.43,1065397.25
2020-08,BANCOS MÚLTIPLES,ACTIVO,A,Créditos comerciales,125,402,249513303.1,4388858846.921,17.5896787561745,243778627.9800001,5814386.5,913923.79,22008768.47,81706280.69,2406040.680000001
2020-08,BANCOS MÚLTIPLES,ACTIVO,C,Créditos Hipotecarios,0,2,2454127.11,41564720.8145,16.93666177482551,2336954.29,84068.16,84068.16,0.0,2336954.29,24541.27
2020-08,BANCOS MÚLTIPLES,ACTIVO,C,Tarjetas de créditos,4,2,396734.98,19043279.04,48.0,396734.98,396734.98,0.0,0.0,0.0,79346.76
2020-08,BANCOS MÚLTIPLES,ACTIVO,A,Tarjetas de créditos,3570,2844,116509681.31,5869767821.564996,50.38008649210162,107107091.9799999,0.0,0.0,8582227.56,0.0,1165103.699999999
2020-08,BANCOS MÚLTIPLES,ACTIVO,A,Créditos de consumo,0,1695,377002918.11,6635348686.989699,17.60025816313091,371731693.5600002,0.0,0.0,27674556.0,122741151.01,3590947.190000002
2020-08,BANCOS MÚLTIPLES,ACTIVO,C,Créditos de consumo,0,121,20881311.51000001,438482246.5095001,20.99878862012628,19876648.4,2352743.92,2352743.92,30000.0,1167010.07,3513660.370000001
2020-08,BANCOS MÚLTIPLES,ACTIVO,B,Créditos Hipotecarios,0,2,1101547.21,17584959.87,15.96387309627883,1070782.25,0.0,0.0,0.0,1070782.25,11015.48
