periodo,tipoEntidad,entidad,genero,cantidadCredito,deuda,tasaPorDeuda,tasaPromedioPonderado,deudaCapital,deudaVencida,deudaVencidaDe31A90Dias,valorDesembolso,valorGarantia,valorProvisionCapitalYRendimiento
2021-03,BANCOS MÚLTIPLES,BANESCO,Género masculino,35865,4887980409.089993,62357538501.44299,,4800878301.400006,334948545.1,9524451.950000005,262447312.96,1546434190.619999,238042704.3900002
2021-03,BANCOS MÚLTIPLES,BHD,Género femenino,311380,35703980229.84012,622100902771.2095,,34954115692.76997,997949723.0900012,47614078.88999998,3622270913.839993,10663069894.48999,1070710930.269995
2021-03,BANCOS MÚLTIPLES,LAFISE,No aplica,436,3010151872.059999,23405564491.04851,,2996974260.88,14670976.5,8511407.0,531612444.92,1377660707.36,35949757.02000002
2021-03,BANCOS MÚLTIPLES,SCOTIABANK,Género masculino,151941,28933891841.52001,559852143625.206,,28141024983.17006,1207271294.909999,35108920.98000001,2854200774.580002,10565153742.48999,809881782.1800008
2021-03,BANCOS MÚLTIPLES,VIMENCA,No aplica,282,2709535567.92,23558757489.635,,2691377049.150001,64914803.79999999,1024384.26,495773822.69,1505722246.5,13925594.67
2021-03,BANCOS MÚLTIPLES,POPULAR,Género femenino,344853,46015440623.14002,847737661869.8456,,45457331215.9402,1240185497.110002,49268848.45000004,5133301030.849987,22121287250.10998,1184703160.699999
2021-03,BANCOS MÚLTIPLES,BELLBANK,Género femenino,1105,130910485.0399999,1965759962.445999,,128556591.8399999,5780649.37,546274.3600000001,7790560.71,24128103.27,4591971.1
2021-03,BANCOS MÚLTIPLES,BANESCO,Género femenino,23879,2439642213.399997,32750922330.96551,,2400570182.450001,108381028.01,4139376.359999998,125382422.05,641076410.37,89225733.21999994
2021-03,BANCOS MÚLTIPLES,BANESCO,No aplica,1262,10501362640.7,83044531921.09502,,10382008515.07,263969746.51,69278957.30000003,882229809.75,5959420525.880003,184054219.1000002
2021-03,BANCOS MÚLTIPLES,CITIBANK,Género femenino,6,394698.0,1139887.0,,394360.0,0.0,0.0,0.0,0.0,3946.98
2021-03,BANCOS MÚLTIPLES,POPULAR,Género masculino,481668,89606273186.51086,1566828134890.102,,88496512186.63034,3171568785.949999,85403850.99999991,9835991038.290007,36441389758.15998,2799910887.249993
2021-03,BANCOS MÚLTIPLES,BDI,Género masculino,6632,2774351659.32,43303837623.81151,,2740527201.219999,40958300.62000003,3147564.64,256815131.7600001,1147710691.809999,54614002.20000001
2021-03,BANCOS MÚLTIPLES,BANRESERVAS,Género femenino,583752,69182903646.9202,1117132022070.993,,68338503837.85013,1142688558.420001,84163127.01000005,5654232878.829988,26279151570.22001,1527648785.000007
2021-03,BANCOS MÚLTIPLES,BLH,No aplica,761,5481263492.689998,52130991955.504,,5431174249.490003,162407056.43,12053112.6,118501855.3800001,4565371877.400002,88468925.99999997
2021-03,BANCOS MÚLTIPLES,VIMENCA,Género femenino,9537,1717085964.779999,22831427149.2897,,1686426011.189997,35543974.61,1032073.33,173154383.35,718691035.8299999,34894378.71000004
2021-03,BANCOS MÚLTIPLES,SANTA CRUZ,No aplica,4755,22215323269.01003,183172441107.3504,,22143013859.11002,89715822.63000004,4848308.54,3018940042.289998,10444606332.66,260369094.21
2021-03,BANCOS MÚLTIPLES,LAFISE,Género femenino,271,195605840.31,2230504242.4995,,194100594.8000001,1454793.1,161278.06,17629309.31,66961453.52,2732772.49
2021-03,BANCOS MÚLTIPLES,BHD,No aplica,18925,98016778203.12012,725100677837.2266,,97427918590.29004,1479078699.820001,180944915.32,7182827223.170002,41592381420.99001,1033281352.28
2021-03,BANCOS MÚLTIPLES,BDI,No aplica,736,7508061563.699999,77096002863.87898,,7408496016.01,72555647.66000001,24422543.48,193532284.8199999,4718766690.35,111583418.56
2021-03,BANCOS MÚLTIPLES,BDI,Género femenino,5798,1211339672.839999,20692380484.59451,,1198330471.919999,35162867.14999998,1185745.45,139545227.86,471745763.7599999,19333088.77999999
2021-03,BANCOS MÚLTIPLES,ACTIVO,Género femenino,2411,321451172.22,6807332695.508696,,313564955.0599999,21992272.55000001,671066.7400000001,27771937.13999999,129883466.32,14915182.44
2021-03,BANCOS MÚLTIPLES,BANCAMERICA,Género masculino,4871,644015249.0899996,19364509037.50221,,618049617.36,170655754.44,1797025.17,191488596.5600001,201611185.48,146470231.9600001
2021-03,BANCOS MÚLTIPLES,PROMERICA,Género masculino,34360,4401722553.330003,100852430185.307,,4342485993.660003,210294967.9600001,2320050.650000001,906526154.5099999,759207399.7300004,168799423.19
2021-03,BANCOS MÚLTIPLES,CARIBE,No aplica,360,3976901057.669999,35327728868.8755,,3949430597.670001,46306495.34,327921.1299999999,334035786.03,2754372223.539999,55149663.71999998
2021-03,BANCOS MÚLTIPLES,SCOTIABANK,No aplica,3108,30203414035.36001,219446159611.9558,,30074154273.25999,932523573.5400001,69014635.42000002,3248505739.200003,11351754359.95,576388388.8400005
2021-03,BANCOS MÚLTIPLES,PROMERICA,Género femenino,26460,1725286207.560001,50626110786.95632,,1699834781.71,70817364.33,751359.5399999999,459708712.6600001,164029844.52,56498898.0
2021-03,BANCOS MÚLTIPLES,LAFISE,Género masculino,471,563750695.0500002,6260506689.392,,560503683.0499998,9876568.3,9015988.17,42837733.45,217463819.5,7817826.160000003
2021-03,BANCOS MÚLTIPLES,CITIBANK,Género masculino,2,201500.0,201500.0,,201500.0,0.0,0.0,0.0,0.0,2015.0
2021-03,BANCOS MÚLTIPLES,BANCAMERICA,No aplica,360,1018749697.699999,13714124797.52,,997619114.4400003,160207198.46,3719857.84,40820733.52000001,437098199.0900001,49460007.77999999
2021-03,BANCOS MÚLTIPLES,VIMENCA,Género masculino,12018,2240977312.33,31545110623.04975,,2196382182.670006,78719977.51999995,3519346.16,185204716.91,945592680.3700004,59734889.09000006
2021-03,BANCOS MÚLTIPLES,ACTIVO,No aplica,143,146098904.95,2153487477.0575,,143771957.03,12323810.35,5011095.1,7491160.550000002,54762241.28999999,2744629.19
2021-03,BANCOS MÚLTIPLES,ACTIVO,Género masculino,3239,505148717.6499997,12532595108.35669,,484111435.1400001,72410277.59000003,1593225.3,44087284.85000002,132049621.58,37138353.85999996
2021-03,BANCOS MÚLTIPLES,ADEMI,No aplica,222,1156777158.64,14034489257.2075,,1132295765.85,32386185.23999999,424291.31,33854405.1,623866618.9600002,18191225.90999999
2021-03,BANCOS MÚLTIPLES,CARIBE,Género femenino,37343,4010159921.5,80091360725.96507,,3942770986.600002,221996442.0600001,14852043.35000001,509151110.1699998,870428969.6,146470524.1799999
2021-03,BANCOS MÚLTIPLES,BELLBANK,No aplica,66,338319454.98,4241192943.978399,,332966997.3099999,1117876.71,1117876.71,36588671.84999999,241820255.84,11998750.8
2021-03,BANCOS MÚLTIPLES,BANRESERVAS,Género masculino,631881,96036155357.84009,1500354955864.825,,94518442056.87961,2987503866.75001,164854142.0600002,8768925295.939978,29386444494.31007,3184323054.510014
2021-03,BANCOS MÚLTIPLES,SANTA CRUZ,Género femenino,55411,5112606749.1,95140898095.68977,,5065180262.969995,159787715.05,1697932.97,844652502.1699994,1862724265.7,146550178.3
2021-03,BANCOS MÚLTIPLES,BLH,Género femenino,5332,974516369.5500004,16208080972.93591,,965792169.47,80880667.26,2378491.46,131933357.23,574601026.34,26630952.71
2021-03,BANCOS MÚLTIPLES,PROMERICA,No aplica,967,13331793169.26999,101336774036.6746,,13290461958.53,59928299.40999999,2940774.41,3902404727.569999,7971289680.789996,134706794.82
2021-03,BANCOS MÚLTIPLES,POPULAR,No aplica,35644,218495876181.44,1498635567807.58,,217693532179.4295,714356211.6299996,67597183.26999998,22794926443.26001,117733977116.1002,2328920502.909998
2021-03,BANCOS MÚLTIPLES,BHD,Género masculino,323998,65189642130.17023,1035438527259.401,,63850703750.63997,2673402433.340004,110769639.5099998,5944231041.589995,15864952752.44,2139205577.540003
2021-03,BANCOS MÚLTIPLES,BANCAMERICA,Género femenino,3480,225999842.1399999,7171036223.3509,,218870842.7799999,37654150.88,971286.72,68796497.14000002,63695597.41000001,36196310.83
2021-03,BANCOS MÚLTIPLES,CARIBE,Género masculino,53182,7076932041.569997,145241897171.3852,,6941475001.330011,522310985.68,27442519.29000003,979153395.9099991,1576806193.719999,309294643.2799997
2021-03,BANCOS MÚLTIPLES,SANTA CRUZ,Género masculino,81508,11109617320.33999,193369826893.9004,,10998902183.35997,544288668.5500002,6485582.989999996,1823566501.270001,3465847452.460001,400226837.5999998
2021-03,BANCOS MÚLTIPLES,ADEMI,Género femenino,73753,4550478302.299994,124442009291.862,,4374506194.490003,132210778.8899999,13241331.41,483884129.1899996,670839690.7099999,89683553.67999981
2021-03,BANCOS MÚLTIPLES,SCOTIABANK,Género femenino,122482,18598600834.82001,371169047835.5192,,18104996847.74004,509026199.7299998,16044062.0,1545342767.66,6845328327.470004,458079653.9299998
2021-04,BANCOS MÚLTIPLES,BANCAMERICA,Género femenino,3435,227162286.8099999,7121138970.987598,,220092665.1599999,52483823.95,3597720.02,66735378.49000002,65961376.26999999,34782335.78
2021-04,BANCOS MÚLTIPLES,CARIBE,Género masculino,53025,7049904012.629998,144337393513.6469,,6926599952.580009,514557617.89,23520699.70000001,952444292.3900001,1670229761.28,537400310.2500013
2021-04,BANCOS MÚLTIPLES,POPULAR,Género masculino,469660,89505920281.9605,1571528644724.702,,88441957944.27048,3067203515.980013,99846363.89999992,8746593470.49,33758178016.08,3234213487.500006
2021-04,BANCOS MÚLTIPLES,SCOTIABANK,Género femenino,125726,18721391937.13002,369315984523.8698,,18204894192.32998,457744040.1900002,15694264.20000001,1058444429.500001,6929389757.35,581561377.4000001
2021-04,BANCOS MÚLTIPLES,BLH,Género masculino,6140,3622542824.489997,41100110698.31554,,3601264907.199997,56135401.02999999,2679707.410000001,135842749.5800001,2724927321.949999,61585335.92999992
2021-04,BANCOS MÚLTIPLES,PROMERICA,No aplica,1030,13145097299.19,100022695913.1755,,13103564008.3,98713968.82000002,6142026.66,710195475.1299999,7041181644.61,201395201.82
2021-04,BANCOS MÚLTIPLES,BDI,Género masculino,6627,2836811563.700001,39928859902.71002,,2803026005.089999,23701601.49,3446740.4,243086131.81,1190213823.079999,81044934.01999992
2021-04,BANCOS MÚLTIPLES,VIMENCA,Género femenino,9593,1779995615.09,23234768976.4422,,1749983540.61,32337518.01000001,1023000.38,116343478.37,757191981.8499999,42483829.55
2021-04,BANCOS MÚLTIPLES,BANRESERVAS,Género femenino,586309,69690317339.8801,1122256648852.53,,68877803346.47017,1147330305.480001,100407004.3600001,5395374278.96,26466651214.80003,1791791460.699999
2021-04,BANCOS MÚLTIPLES,SANTA CRUZ,No aplica,4841,21532560731.86001,179759908918.3611,,21461444313.21999,93698851.75,5531913.52,3022120515.000001,9715684240.440004,378460483.4999998
2021-04,BANCOS MÚLTIPLES,BLH,No aplica,777,5604831061.940001,50594889704.78656,,5562448876.669999,159598772.18,2035273.88,323570500.2599999,4519702631.57,170843696.4299999
2021-04,BANCOS MÚLTIPLES,BANESCO,Género masculino,34625,4749006033.45,96540722155.89546,,4674126136.459997,231870488.3000001,9332327.919999998,167541400.49,1484283010.85,211513613.71
2021-04,BANCOS MÚLTIPLES,POPULAR,No aplica,36221,220485958508.0898,1499939201485.535,,219699504567.2701,621754489.8399994,64978618.25999995,16727204576.69,117970901228.0501,8940424911.110016
2021-04,BANCOS MÚLTIPLES,BDI,No aplica,744,7736094134.149997,78186245517.06047,,7641935064.259996,56831679.16,9429852.079999998,431915940.7300001,4777089922.229997,202588852.7900001
2021-04,BANCOS MÚLTIPLES,CITIBANK,No aplica,409,3682504882.98,33040355195.4192,,3643048378.0,0.0,0.0,1011812701.0,2374351440.59,148559419.01
2021-04,BANCOS MÚLTIPLES,BELLBANK,Género femenino,1107,148758062.38,2233115918.0575,,146676087.98,7828797.040000002,211052.95,26000594.49,23698705.25,8285118.059999997
2021-04,BANCOS MÚLTIPLES,SCOTIABANK,No aplica,3102,29452088237.31,208952554783.7862,,29318209047.75002,950166133.8799996,113229290.65,3713588595.730003,11155252828.49,1329977256.28
2021-04,BANCOS MÚLTIPLES,BELLBANK,Género masculino,2068,316987513.3799999,4513707109.215501,,313198827.3600001,5793051.59,245546.18,16786268.47999999,124784158.29,10817530.92
2021-04,BANCOS MÚLTIPLES,BANCAMERICA,No aplica,368,1018038545.23,13638116141.4575,,995392728.4100001,313236570.69,147067185.01,19918176.61999999,479761730.5599999,154402135.5699999
2021-04,BANCOS MÚLTIPLES,VIMENCA,Género masculino,11984,2276369037.340001,31576951753.21661,,2234277229.69,63343744.41,3411360.359999999,119062757.93,983283539.9999999,87379161.37999989
2021-04,BANCOS MÚLTIPLES,CITIBANK,Género masculino,1,77500.0,77500.0,,77500.0,0.0,0.0,0.0,0.0,775.0
2021-04,BANCOS MÚLTIPLES,SANTA CRUZ,Género masculino,80792,11092022188.53001,192412833841.8643,,10987644185.09999,462092387.2000001,7285335.579999999,1511061319.27,3582652619.429999,450133171.2500002
2021-04,BANCOS MÚLTIPLES,BELLBANK,No aplica,65,356062237.46,4535606801.799199,,352947529.24,18768612.24,615289.91,59906767.13,229123214.74,12057097.08
2021-04,BANCOS MÚLTIPLES,LAFISE,No aplica,461,3047731520.589999,23546171540.84548,,3034178364.059999,6394899.159999998,235329.66,285540864.8100001,1386571284.31,35727328.70999999
2021-04,BANCOS MÚLTIPLES,ACTIVO,No aplica,131,116291293.43,1745179633.0975,,114107151.16,8243462.860000001,2628056.68,3684413.730000001,44872052.36000001,5449074.740000001
2021-04,BANCOS MÚLTIPLES,SCOTIABANK,Género masculino,154828,29084520862.16004,554333080445.1665,,28260286477.78996,1057748656.11,41370057.15000001,1877803006.469997,10595902808.03999,1082150927.650002
2021-04,BANCOS MÚLTIPLES,CARIBE,Género femenino,37176,3969566447.329999,78987351334.97955,,3906839713.330006,211374723.2400001,13415843.02,463393090.95,906705566.8499994,257689416.7399997
2021-04,BANCOS MÚLTIPLES,BHD,No aplica,22368,96863381913.9001,716378712453.1678,,96268816672.56007,1458228482.89,155239651.22,5327827048.579985,40743433873.36002,3519671960.680011
2021-04,BANCOS MÚLTIPLES,CITIBANK,Género femenino,7,420835.0,1007100.0,,420547.0,0.0,0.0,0.0,0.0,4208.35
2021-04,BANCOS MÚLTIPLES,BANESCO,Género femenino,23670,2436025521.030002,51986849384.73428,,2401098354.529999,79246125.69000006,6162854.760000001,115618142.84,590555362.64,85577356.28999995
2021-04,BANCOS MÚLTIPLES,ADEMI,Género femenino,74095,4562299802.629996,124863502369.246,,4385396604.139991,131543335.8299999,12573120.94,396638843.7600002,712332336.2500005,127979602.4100002
2021-04,BANCOS MÚLTIPLES,ADEMI,No aplica,224,1510032387.44,17152540948.405,,1482961376.340001,32463940.04,342928.85,396107052.5,1010683763.45,53155179.70999999
2021-04,BANCOS MÚLTIPLES,BHD,Género femenino,312887,36074922741.60996,627215299454.6394,,35349446734.50996,977408214.5000005,41159835.33999997,3429505516.099997,10779128017.87998,1288874248.359995
2021-04,BANCOS MÚLTIPLES,BLH,Género femenino,5299,986713729.9999988,16599821783.06079,,977463418.1199998,86898766.37999998,1187686.39,72343245.97999996,565460571.0099999,29823598.56999999
2021-04,BANCOS MÚLTIPLES,LAFISE,Género femenino,269,201459485.8,2277222182.86,,199729360.53,3407582.68,51822.96000000001,10753542.96,62422282.45,2945015.819999999
2021-04,BANCOS MÚLTIPLES,CARIBE,No aplica,372,3924614903.7,34828773302.48349,,3895756816.479998,46973900.63999999,736221.35,122590256.43,2719877129.710001,106651754.28
2021-04,BANCOS MÚLTIPLES,SANTA CRUZ,Género femenino,55234,5162561644.910009,96189876623.47102,,5117293420.799994,133620507.29,2151523.009999999,746559900.06,1925400798.180001,142478687.0499999
2021-04,BANCOS MÚLTIPLES,PROMERICA,Género femenino,27108,1780585674.95,52118734568.60836,,1753720048.44,71814856.95999998,1080147.97,368540911.9900002,200322754.16,75412479.0
2021-04,BANCOS MÚLTIPLES,BANCAMERICA,Género masculino,4758,635016241.24,18443230895.62589,,612562711.5800002,146628236.05,10984003.05,230104680.2000001,206032209.08,127428804.2
2021-04,BANCOS MÚLTIPLES,POPULAR,Género femenino,337307,46225933473.04996,858104808829.6787,,45686096101.39001,1185731443.6,44209768.98999998,4800222389.050005,19925339289.08003,1285637597.579999
2021-04,BANCOS MÚLTIPLES,BDI,Género femenino,5877,1229175019.08,20272447127.15501,,1217225685.47,33727883.15000002,1643759.27,105812183.62,468862719.0300001,22932239.42999999
2021-04,BANCOS MÚLTIPLES,PROMERICA,Género masculino,35329,4511714639.590001,103217051237.8445,,4450262850.390002,217155670.1399999,2959006.209999999,796033579.0300001,830842278.7400002,213734062.18
2021-04,BANCOS MÚLTIPLES,BHD,Género masculino,324468,66008275179.36028,1042563787362.169,,64720882481.40018,2718009587.05,96950670.53999998,5725907123.889996,16223850756.74001,3151701789.449999
2021-04,BANCOS MÚLTIPLES,VIMENCA,No aplica,268,2553301644.880002,21415766490.711,,2538530183.990001,43928558.48,1079094.92,203320107.84,1483300081.46,63800680.47999997
2021-04,BANCOS MÚLTIPLES,ADEMI,Género masculino,81270,6685432903.88,170392390852.8393,,6386692959.38999,266954011.2200007,21463350.40000002,512328557.1900004,1132232740.16,228794819.1400004
2021-04,BANCOS MÚLTIPLES,BANRESERVAS,Género masculino,632155,97188601153.05016,1509280652301.504,,95702548598.30037,3004605781.940004,185498573.7099999,8106125148.1,29649184727.72004,3911169653.070013
2021-04,BANCOS MÚLTIPLES,BANRESERVAS,No aplica,27797,168973488360.6306,1356826552292.033,,167234534530.2201,2360166076.86,512275354.9500002,31283480664.91,57333257098.41998,10775939864.18001
2021-04,BANCOS MÚLTIPLES,LAFISE,Género masculino,496,606329394.8299998,6633159991.913497,,603028332.93,8360807.920000001,0.0,61437008.99,243031276.04,11652091.83000001
2021-04,BANCOS MÚLTIPLES,BANESCO,No aplica,1238,10453920964.85,82673970936.47745,,10375901100.18,151868569.2499999,17821242.96,716602709.3399997,5916998376.129998,329546891.5100003
2021-04,BANCOS MÚLTIPLES,ACTIVO,Género masculino,2802,458766532.9800002,10677234094.96711,,448243005.04,32016317.82999999,3337449.879999999,33152061.03999999,126985128.87,23482198.57999999
2021-04,BANCOS MÚLTIPLES,ACTIVO,Género femenino,2170,304939257.89,6181704412.211699,,299585097.02,10870670.73,1479013.11,15305879.87,139974836.11,9101709.970000006
2021-05,BANCOS MÚLTIPLES,SCOTIABANK,No aplica,3150,30619369653.71997,214686535626.078,,30469358093.62997,988924348.6500002,184487559.47,6480259436.230005,12676320759.93,1513277869.559999
2021-05,BANCOS MÚLTIPLES,CARIBE,Género masculino,53178,6991726763.810006,143900448010.5046,,6872842360.19001,470798835.0700003,21246576.23999999,917618950.9999999,1658246102.31,532429968.4399998
2021-05,BANCOS MÚLTIPLES,POPULAR,Género masculino,464347,89404481664.09113,1572437288573.692,,88416060479.61046,2809940752.09,89995175.05000003,9274899340.12997,33892418524.22,3171826227.970011
2021-05,BANCOS MÚLTIPLES,BANRESERVAS,No aplica,27772,171478160289.3998,1364466977577.092,,169594813644.7502,2346150829.279999,499673893.5399999,10734741315.86999,59801455287.66,10878322943.95998
2021-05,BANCOS MÚLTIPLES,BHD,Género masculino,324806,66837079563.91985,1054901321106.507,,65596698936.47997,2676187929.980002,119078886.2,6107572223.179989,16475039121.04003,2968644161.269991
